code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
4034900002891	https://de.openfoodfacts.org/produkt/4034900002891	date-limite-app	1544279087	1570882203	Butter gesalzen																					Frankreich, Deutschland																				unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded			https://static.openfoodfacts.org/images/products/403/490/000/2891/front_de.3.400.jpg	https://static.openfoodfacts.org/images/products/403/490/000/2891/front_de.3.200.jpg	https://static.openfoodfacts.org/images/products/403/490/000/2891/front_de.3.400.jpg	https://static.openfoodfacts.org/images/products/403/490/000/2891/front_de.3.200.jpg																																																																																																																			
4041071009925	https://de.openfoodfacts.org/produkt/4041071009925	damaris	1552127820	1552171735	Ziegenbutter gesalzen		125g	Plastik	plastik	Nierstaler	nierstaler	Brotaufstriche, Milchprodukte, Fette, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchfette, Butter	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters													Deutschland	"Zutaten: Ziegenbutter (Milchelweiß, Laktose). Salz (1 %), Milchsäure."		en:milk			100g	100		1	en:e270	0			0			23	e	4	Fat and sauces	Fats	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:butters	https://static.openfoodfacts.org/images/products/404/107/100/9925/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/404/107/100/9925/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/404/107/100/9925/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/404/107/100/9925/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/404/107/100/9925/ingredients_de.7.400.jpg	https://static.openfoodfacts.org/images/products/404/107/100/9925/ingredients_de.7.200.jpg	https://static.openfoodfacts.org/images/products/404/107/100/9925/nutrition_de.10.400.jpg	https://static.openfoodfacts.org/images/products/404/107/100/9925/nutrition_de.10.200.jpg		762	3188		84	59																																			0.5	0.5												0.5				1	0.4																																												23								
29099436	https://de.openfoodfacts.org/produkt/29099436	ruhja	1556884528	1571582928	Butter Mandel-gebäck		175 g			Biscotto	biscotto	Kekse und Kuchen, Gebäck, Mandelgebäck	en:biscuits-and-cakes,en:pastries,de:mandelgebäck													Deutschland	Weizenmehl, Zucker, 13 % Butter, 8% gehobelte Mandeln, brauner Zuckerrübensirup, Speisesalz, Backtriebmittel Natriumcarbonate.		en:gluten	en:eggs,en:lupin,en:nuts,en:peanuts,en:soybeans	en:eggs,en:lupin,en:nuts,en:peanuts,en:soybeans	20g	20		1	en:e500	0			0			25	e	3	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		de:mandelgebäck	https://static.openfoodfacts.org/images/products/29099436/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/29099436/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/29099436/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/29099436/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/29099436/ingredients_de.7.400.jpg	https://static.openfoodfacts.org/images/products/29099436/ingredients_de.7.200.jpg	https://static.openfoodfacts.org/images/products/29099436/nutrition_de.10.400.jpg	https://static.openfoodfacts.org/images/products/29099436/nutrition_de.10.200.jpg		467	1954		19	10																																			66	31												6.7				1.2	0.48																																												25								
4311501450499	https://de.openfoodfacts.org/produkt/4311501450499	waistline-app	1562057670	1581265135	Butter Toast		500 g	stück	stuck	Gut & Günstig	gut-gunstig															en:Germany						1slice	0													unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded			https://static.openfoodfacts.org/images/products/431/150/145/0499/front_de.3.400.jpg	https://static.openfoodfacts.org/images/products/431/150/145/0499/front_de.3.200.jpg	https://static.openfoodfacts.org/images/products/431/150/145/0499/front_de.3.400.jpg	https://static.openfoodfacts.org/images/products/431/150/145/0499/front_de.3.200.jpg																																																																																																																			
20241278	https://de.openfoodfacts.org/produkt/20241278	kiliweb	1564473363	1593720535	Butter Spritzgebäck		400 g  ( 2 X 200 g)	Pappe,Alufolie	pappe,alufolie	Delicia	delicia	Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Sprits, en:pastries	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:pastries,en:sprits			Deutschland	deutschland	German Agricultural Society, Gold medal of the German Agricultural Society, en:made-in-germany	en:german-agricultural-society,en:gold-medal-of-the-german-agricultural-society,en:made-in-germany					Deutschland	NORMA	Austria,Czech Republic,France,Germany	Weizenmehl, Butterreinfett (29%), Zucker, Vollei, Speisesalz .	en:eggs,en:gluten,en:milk	en:eggs,en:gluten,en:milk	en:nuts,en:soybeans	en:nuts,en:soybeans				0		0			0			20	e	3	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:sprits	https://static.openfoodfacts.org/images/products/20241278/front_de.25.400.jpg	https://static.openfoodfacts.org/images/products/20241278/front_de.25.200.jpg	https://static.openfoodfacts.org/images/products/20241278/front_de.25.400.jpg	https://static.openfoodfacts.org/images/products/20241278/front_de.25.200.jpg	https://static.openfoodfacts.org/images/products/20241278/ingredients_de.12.400.jpg	https://static.openfoodfacts.org/images/products/20241278/ingredients_de.12.200.jpg	https://static.openfoodfacts.org/images/products/20241278/nutrition_de.18.400.jpg	https://static.openfoodfacts.org/images/products/20241278/nutrition_de.18.200.jpg		533	2230		30.5	21																																			58.4	22.6									1.8			5.5				0.17	0.068																																												20								
9005300003776	https://de.openfoodfacts.org/produkt/9005300003776	kiliweb	1567335369	1586162763	Madeleines Butter		200g			ölz	olz															Switzerland, Germany																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded			https://static.openfoodfacts.org/images/products/900/530/000/3776/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/900/530/000/3776/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/900/530/000/3776/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/900/530/000/3776/front_fr.3.200.jpg			https://static.openfoodfacts.org/images/products/900/530/000/3776/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/900/530/000/3776/nutrition_fr.5.200.jpg		447	1870		25	17																																			50	26												4.8				0.9	0.36																																																				
2009010018805	https://de.openfoodfacts.org/produkt/2009010018805	openfoodfacts-contributors	1568032298	1568032538	Butter Chicken mit Huhn und Reis in Tomaten-Kokos-Sauce		360g			Snacktime	snacktime	Fertiggerichte	en:meals			Deutschland	deutschland									en:Germany	"38 % gegarter Reis (Wasser, Reis), 16% Hähnchenbrust gewürzt (Hähnchenbrust, Stärke, Salz, Dextrose), 10% Tomaten, Tomatenmark, 5% Paprika, Zwiebeln, Sahne, 3% Kokosnussmilchpulver (Kokos - nussmilch, Maltodextrin, Milcheiweiß), Butter, Crème Fraîche, 1% gegarter Wildreis (Wasser, Wildreis), Geflügelbrühe (Puten - und Hühnerbrühe, Salz), Gewürze (enthält Sellerie, Senf), Rapsöl, Hühnerfett, Zucker, Stärke, Salz, Limettensaft - konzentrat, Emulgator: Mono - und Diglyceride von Speisefettsäuren; Verdickungsmittel: Xanthan, Guarkernmehl; Magermilchpulver, Dextrose, Paprikaextrakt,Branntweinessig, Hühner - eieiweiß, Weizenmehl."		en:gluten,en:milk,en:mustard	en:soybeans	en:soybeans	360g	360		3	en:e412,en:e415,en:e471	0			0			23	e	4	Composite foods	One-dish meals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:meals	https://static.openfoodfacts.org/images/products/200/901/001/8805/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/200/901/001/8805/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/200/901/001/8805/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/200/901/001/8805/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/200/901/001/8805/ingredients_de.7.400.jpg	https://static.openfoodfacts.org/images/products/200/901/001/8805/ingredients_de.7.200.jpg	https://static.openfoodfacts.org/images/products/200/901/001/8805/nutrition_de.10.400.jpg	https://static.openfoodfacts.org/images/products/200/901/001/8805/nutrition_de.10.200.jpg	2073		2073		23	14																																			50	7.6												21				1.4	0.56																																												23								
4337185624407	https://de.openfoodfacts.org/produkt/4337185624407	openfoodfacts-contributors	1571559142	1583330373	Smalgarden ungesalzen		250 g	Plastik	plastik	K classic	k-classic	Milchprodukte, Brotaufstriche, Fette, Tierische Fette, Streichfette (Milch- und Nichtmilcherzeugnisse), Milchfette, Butter	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters							DE BY-111 EC	de-by-111-ec			Deutschland	Kaufland	en:Germany	Butter (68 %), Rapsöl (19 %), Wasser, Magermilchjoghurt		en:milk						0		0			0			15	d	2	Fat and sauces	Fats	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:butters	https://static.openfoodfacts.org/images/products/433/718/562/4407/front_de.5.400.jpg	https://static.openfoodfacts.org/images/products/433/718/562/4407/front_de.5.200.jpg	https://static.openfoodfacts.org/images/products/433/718/562/4407/front_de.5.400.jpg	https://static.openfoodfacts.org/images/products/433/718/562/4407/front_de.5.200.jpg	https://static.openfoodfacts.org/images/products/433/718/562/4407/ingredients_de.9.400.jpg	https://static.openfoodfacts.org/images/products/433/718/562/4407/ingredients_de.9.200.jpg	https://static.openfoodfacts.org/images/products/433/718/562/4407/nutrition_de.12.400.jpg	https://static.openfoodfacts.org/images/products/433/718/562/4407/nutrition_de.12.200.jpg		679	2841		75	38																																			0.5	0.5									0			0.6				0.01	0.004																																												15								
4316268374361	https://de.openfoodfacts.org/produkt/4316268374361	openfoodfacts-contributors	1574591094	1574591557	Butter Spekulatius		250 g			Santa Claus in Town	santa-claus-in-town	"Imbiss, Süßwaren, Kekse und Kuchen, Kekse"	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits												Netto	en:Germany	Weizenmehl, Zucker, 18% Butterreinfett* Hühnervollei, Backtriebmittel: Natriumcarbonate; Säuerungsmittel: Citronensäure; Speisesalz. *entspricht 22% Butter		en:gluten	en:nuts	en:nuts				2	en:e330,en:e500	0			0			21	e	3	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:biscuits	https://static.openfoodfacts.org/images/products/431/626/837/4361/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/431/626/837/4361/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/431/626/837/4361/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/431/626/837/4361/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/431/626/837/4361/ingredients_de.7.400.jpg	https://static.openfoodfacts.org/images/products/431/626/837/4361/ingredients_de.7.200.jpg	https://static.openfoodfacts.org/images/products/431/626/837/4361/nutrition_de.10.400.jpg	https://static.openfoodfacts.org/images/products/431/626/837/4361/nutrition_de.10.200.jpg		480	2008		19.1	12.3																																			70	30												6				0.08	0.032																																												21								
8719200041318	https://de.openfoodfacts.org/produkt/8719200041318	date-limite-app	1574960768	1587979614	"LÄTTA mit Butter"			Kunststoff	kunststoff	Lätta	latta	Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Brotaufstriche,Pflanzliche Brotaufstriche,Streichfette (Milch- und Nichtmilcherzeugnisse)	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:plant-based-spreads,en:spreadable-fats													en:Germany																	16	d		unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:spreadable-fats	https://static.openfoodfacts.org/images/products/871/920/004/1318/front_de.13.400.jpg	https://static.openfoodfacts.org/images/products/871/920/004/1318/front_de.13.200.jpg	https://static.openfoodfacts.org/images/products/871/920/004/1318/front_de.13.400.jpg	https://static.openfoodfacts.org/images/products/871/920/004/1318/front_de.13.200.jpg			https://static.openfoodfacts.org/images/products/871/920/004/1318/nutrition_de.15.400.jpg	https://static.openfoodfacts.org/images/products/871/920/004/1318/nutrition_de.15.200.jpg	1485	355	1485		39	17																																			1.7000000476837	0.5												0.5				0.51999998092651	0.207999992370604																																												16								
5057624209925	https://de.openfoodfacts.org/produkt/5057624209925	sil	1576596637	1588951694	Dairygold		250 g	82	82	Kerry	kerry	Milchprodukte  Brotaufstriche  Fette  Tierische Fette  Streichfette (Milch- und Nichtmilcherzeugnisse)  Milchfette  Butter	en:milchprodukte-brotaufstriche-fette-tierische-fette-streichfette-milch-und-nichtmilcherzeugnisse-milchfette-butter			Deutschland  Irland	deutschland-irland	Grüner Punkt	en:gruner-punkt	"DE BE-90003 EC  DE BE 90003 EG,DE BE-90003 EC"	de-be-90003-ec-de-be-90003-eg,de-be-90003-ec			Deutschland		Deutschland																	19	e		unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:milchprodukte-brotaufstriche-fette-tierische-fette-streichfette-milch-und-nichtmilcherzeugnisse-milchfette-butter	https://static.openfoodfacts.org/images/products/505/762/420/9925/front_de.13.400.jpg	https://static.openfoodfacts.org/images/products/505/762/420/9925/front_de.13.200.jpg	https://static.openfoodfacts.org/images/products/505/762/420/9925/front_de.13.400.jpg	https://static.openfoodfacts.org/images/products/505/762/420/9925/front_de.13.200.jpg			https://static.openfoodfacts.org/images/products/505/762/420/9925/nutrition_de.15.400.jpg	https://static.openfoodfacts.org/images/products/505/762/420/9925/nutrition_de.15.200.jpg	3075		3075		82.5	54																																			0.7	0.7												0.6				0.02	0.008																																												19								
4056489123897	https://de.openfoodfacts.org/produkt/4056489123897	kiliweb	1580508288	1587585158	Butter toast		500g	Stück	stuck	Grafschafter	grafschafter															Frankreich, en:de																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded			https://static.openfoodfacts.org/images/products/405/648/912/3897/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/405/648/912/3897/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/405/648/912/3897/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/405/648/912/3897/front_fr.3.200.jpg			https://static.openfoodfacts.org/images/products/405/648/912/3897/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/405/648/912/3897/nutrition_fr.5.200.jpg		265	1109		3.8	2																																			48	3.5												8.2				1	0.4																																																				
0028190007876	https://de.openfoodfacts.org/produkt/0028190007876	openfood-ch-import	1486501690	1593978050	Jolly time, popcorn, butter		3 * 100 g (300 g)	21 PAP	21-pap	Jolly Time	jolly-time	Imbiss,Popcorn	en:snacks,en:popcorn			Vereinigte Staten von Amerika	vereinigte-staten-von-amerika	Glutenfrei,Koscher,en:Orthodox Union Kosher	en:gluten-free,en:kosher,en:orthodox-union-kosher					Deutschland	REWE	Frankreich,Deutschland,Schweiz,Vereinigte Staaten von Amerika	100% whole grain non-gmo pop corn, corn oil, palm oil, salt, natural flavor, butter (cream, salt), dry buttermilk, tbhq and ascorbic acid to preserve freshness, annatto for color.	en:milk	en:milk	en:eggs,en:soybeans	en:eggs,en:soybeans	2 Tbsp (34 g)	34		0		0			0			21	e	4	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	American Pop Corn Company	en:popcorn	https://static.openfoodfacts.org/images/products/002/819/000/7876/front_de.46.400.jpg	https://static.openfoodfacts.org/images/products/002/819/000/7876/front_de.46.200.jpg	https://static.openfoodfacts.org/images/products/002/819/000/7876/front_de.46.400.jpg	https://static.openfoodfacts.org/images/products/002/819/000/7876/front_de.46.200.jpg	https://static.openfoodfacts.org/images/products/002/819/000/7876/ingredients_de.51.400.jpg	https://static.openfoodfacts.org/images/products/002/819/000/7876/ingredients_de.51.200.jpg	https://static.openfoodfacts.org/images/products/002/819/000/7876/nutrition_de.54.400.jpg	https://static.openfoodfacts.org/images/products/002/819/000/7876/nutrition_de.54.200.jpg	2212	532	2212		34.8	17.5															7.35	10.29																	0	0	42	0.3									8.8			7.3				2.4	0.96		8.82e-05					0														0		0.00212																					21								
20281687	https://de.openfoodfacts.org/produkt/20281687	openfoodfacts-contributors	1525717779	1586861677	Deutsche Markenbutter		250 g	Papier	papier	Privatmolkerei Bechtel      Ein gutes Stück Bayern	privatmolkerei-bechtel-ein-gutes-stuck-bayern	Milchprodukte,Brotaufstriche,Fette,Streichfette (Milch- und Nichtmilcherzeugnisse),Tierische Fette,Milchfette,Milchstreichfett,Butter	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters	Niemcy	niemcy	D 92521,Schwarzwald,Deutschland	d-92521,schwarzwald,deutschland	Gentechnikfrei,Ohne Gentechnik	en:no-gmos,en:ohne-gentechnik	DEBY303EG,DE BY-303 EC	de-by303-ec,de-by-303-ec				Lidl	Deutschland	Mildgesäuerte Butter, 82 %								0		0			0			19	e		Fat and sauces	Fats	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:butters	https://static.openfoodfacts.org/images/products/20281687/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/20281687/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/20281687/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/20281687/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/20281687/ingredients_de.8.400.jpg	https://static.openfoodfacts.org/images/products/20281687/ingredients_de.8.200.jpg	https://static.openfoodfacts.org/images/products/20281687/nutrition_de.13.400.jpg	https://static.openfoodfacts.org/images/products/20281687/nutrition_de.13.200.jpg		743	3109		82	54																																			0.6	0.6												0.7				0.03	0.012																																												19								
22134257	https://de.openfoodfacts.org/produkt/22134257	date-limite-app	1452432012	1562260968	Butter		250 g			bio	bio	Brotaufstriche, Milchprodukte, Fette, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchfette, Butter	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters					Organic, en:dk-oko-100	en:organic,en:dk-oko-100						Aldi	Frankreich, Deutschland, en:en																	18	d		Fat and sauces	Fats	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:butters	https://static.openfoodfacts.org/images/products/22134257/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/22134257/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/22134257/front_de.4.400.jpg	https://static.openfoodfacts.org/images/products/22134257/front_de.4.200.jpg	https://static.openfoodfacts.org/images/products/22134257/ingredients_de.17.400.jpg	https://static.openfoodfacts.org/images/products/22134257/ingredients_de.17.200.jpg				743	3109		82	50																																			0.6	0.6												0.7				0.03	0.012																																												18								
22152169	https://de.openfoodfacts.org/produkt/22152169	date-limite-app	1532086524	1583582219	"Süßrahmbutter"			glas	glas			"Brotaufstriche, Milchprodukte, Fette, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchfette, Butter, Süßrahmbutter"	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters,en:sweet-cream-butters													Deutschland																				Fat and sauces	Fats	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:sweet-cream-butters	https://static.openfoodfacts.org/images/products/22152169/front_de.9.400.jpg	https://static.openfoodfacts.org/images/products/22152169/front_de.9.200.jpg	https://static.openfoodfacts.org/images/products/22152169/front_de.9.400.jpg	https://static.openfoodfacts.org/images/products/22152169/front_de.9.200.jpg																																																																																																																			
24521475	https://de.openfoodfacts.org/produkt/24521475	date-limite-app	1534583590	1588491310	Penny - Deutsche Markenbutter (mild gesäuert)		250 g	Stück	stuck	Penny	penny	Milchprodukte, Brotaufstriche, Fette, Tierische Fette, Streichfette (Milch- und Nichtmilcherzeugnisse), Milchfette, Butter, Mildgesäuerte Butter	en:dairies,en:spreads,en:fats,en:spreadable-fats,en:animal-fats,en:milkfat,en:dairy-spread,en:butters,en:mildly-soured-butters													en:Germany																				Fat and sauces	Fats	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:mildly-soured-butters	https://static.openfoodfacts.org/images/products/24521475/front_de.3.400.jpg	https://static.openfoodfacts.org/images/products/24521475/front_de.3.200.jpg	https://static.openfoodfacts.org/images/products/24521475/front_de.3.400.jpg	https://static.openfoodfacts.org/images/products/24521475/front_de.3.200.jpg			https://static.openfoodfacts.org/images/products/24521475/nutrition_de.9.400.jpg	https://static.openfoodfacts.org/images/products/24521475/nutrition_de.9.200.jpg																																																																																																															
